time,LeftHipRoll_q_cmd,LeftHipRoll_dq_cmd,LeftHipRoll_tau_cmd,LeftHipRoll_q_meas,LeftHipRoll_dq_meas,LeftHipRoll_ddq_meas,LeftHipRoll_tau_meas,LeftKnee_q_cmd,LeftKnee_dq_cmd,LeftKnee_tau_cmd,LeftKnee_q_meas,LeftKnee_dq_meas,LeftKnee_ddq_meas,LeftKnee_tau_meas
1.195999999999759922e+00,1.434696543806421198e+00,-3.888750386957573468e-01,0.000000000000000000e+00,1.138581395149230957e+00,-1.881265342235565186e-01,0.000000000000000000e+00,2.906250000000000000e+01,9.746965438064212339e-01,-3.888750386957573468e-01,0.000000000000000000e+00,9.684233665466308594e-01,-1.964799761772155762e-01,0.000000000000000000e+00,6.562500000000000000e-01
1.197999999999759702e+00,1.433916921219289042e+00,-3.907458447226649367e-01,0.000000000000000000e+00,1.138229846954345703e+00,-1.903162002563476562e-01,0.000000000000000000e+00,2.878125000000000000e+01,9.739169212192890779e-01,-3.907458447226649367e-01,0.000000000000000000e+00,9.679600000381469727e-01,-2.105118334293365479e-01,0.000000000000000000e+00,1.406250000000000000e+00
1.199999999999759481e+00,1.433133567288343180e+00,-3.926063595240453785e-01,0.000000000000000000e+00,1.137830376625061035e+00,-1.926351934671401978e-01,0.000000000000000000e+00,2.953125000000000000e+01,9.731335672883431043e-01,-3.926063595240453785e-01,0.000000000000000000e+00,9.674966335296630859e-01,-2.227426320314407349e-01,0.000000000000000000e+00,1.218750000000000000e+00
1.201999999999759261e+00,1.432346502734016314e+00,-3.944564450835795211e-01,0.000000000000000000e+00,1.137351036071777344e+00,-1.950274109840393066e-01,0.000000000000000000e+00,2.840625000000000000e+01,9.723465027340164601e-01,-3.944564450835795211e-01,0.000000000000000000e+00,9.669373631477355957e-01,-2.351672500371932983e-01,0.000000000000000000e+00,3.750000000000000000e-01
1.203999999999759041e+00,1.431555748552978402e+00,-3.962959631824939932e-01,0.000000000000000000e+00,1.136871695518493652e+00,-1.975832730531692505e-01,0.000000000000000000e+00,2.878125000000000000e+01,9.715557485529783266e-01,-3.962959631824939932e-01,0.000000000000000000e+00,9.663141965866088867e-01,-2.475668638944625854e-01,0.000000000000000000e+00,5.625000000000000000e-01
1.205999999999758820e+00,1.430761326018531898e+00,-3.981247754072522183e-01,0.000000000000000000e+00,1.136312365531921387e+00,-2.012695521116256714e-01,0.000000000000000000e+00,2.943750000000000000e+01,9.707613260185318227e-01,-3.981247754072522183e-01,0.000000000000000000e+00,9.655311703681945801e-01,-2.613983154296875000e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.207999999999758600e+00,1.429963256680995221e+00,-3.999427431573158720e-01,0.000000000000000000e+00,1.135864973068237305e+00,-2.027827352285385132e-01,0.000000000000000000e+00,2.934375000000000000e+01,9.699632566809952561e-01,-3.999427431573158720e-01,0.000000000000000000e+00,9.648281335830688477e-01,-2.706385254859924316e-01,0.000000000000000000e+00,5.625000000000000000e-01
1.209999999999758380e+00,1.429161562368068683e+00,-4.017497276529820582e-01,0.000000000000000000e+00,1.135481476783752441e+00,-2.035488635301589966e-01,0.000000000000000000e+00,2.925000000000000000e+01,9.691615623680686076e-01,-4.017497276529820582e-01,0.000000000000000000e+00,9.642528891563415527e-01,-2.759265005588531494e-01,0.000000000000000000e+00,2.812500000000000000e-01
1.211999999999758160e+00,1.428356265185183549e+00,-4.035455899432915383e-01,0.000000000000000000e+00,1.135129928588867188e+00,-2.044137716293334961e-01,0.000000000000000000e+00,2.971875000000000000e+01,9.683562651851835845e-01,-4.035455899432915383e-01,0.000000000000000000e+00,9.636936187744140625e-01,-2.797366380691528320e-01,0.000000000000000000e+00,1.031250000000000000e+00
1.213999999999757939e+00,1.427547387515838651e+00,-4.053301909140095138e-01,0.000000000000000000e+00,1.134778499603271484e+00,-2.055569738149642944e-01,0.000000000000000000e+00,2.943750000000000000e+01,9.675473875158385750e-01,-4.053301909140095138e-01,0.000000000000000000e+00,9.630704522132873535e-01,-2.841473519802093506e-01,0.000000000000000000e+00,1.312500000000000000e+00
1.215999999999757719e+00,1.426734952021917024e+00,-4.071033912956810163e-01,0.000000000000000000e+00,1.134410977363586426e+00,-2.067009806632995605e-01,0.000000000000000000e+00,2.943750000000000000e+01,9.667349520219170600e-01,-4.071033912956810163e-01,0.000000000000000000e+00,9.623194336891174316e-01,-2.937805354595184326e-01,0.000000000000000000e+00,5.625000000000000000e-01
1.217999999999757499e+00,1.425918981643989891e+00,-4.088650516717565186e-01,0.000000000000000000e+00,1.133995413780212402e+00,-2.072274535894393921e-01,0.000000000000000000e+00,2.953125000000000000e+01,9.659189816439899268e-01,-4.088650516717565186e-01,0.000000000000000000e+00,9.614405632019042969e-01,-3.078066110610961914e-01,0.000000000000000000e+00,9.375000000000000000e-02
1.219999999999757279e+00,1.425099499601601316e+00,-4.106150324867924861e-01,0.000000000000000000e+00,1.133548021316528320e+00,-2.075361013412475586e-01,0.000000000000000000e+00,2.925000000000000000e+01,9.650994996016013516e-01,-4.106150324867924861e-01,0.000000000000000000e+00,9.606895446777343750e-01,-3.182843923568725586e-01,0.000000000000000000e+00,8.437500000000000000e-01
1.221999999999757058e+00,1.424276529393538215e+00,-4.123531940547235375e-01,0.000000000000000000e+00,1.133052706718444824e+00,-2.084413915872573853e-01,0.000000000000000000e+00,2.831250000000000000e+01,9.642765293935383619e-01,-4.123531940547235375e-01,0.000000000000000000e+00,9.600344300270080566e-01,-3.247600495815277100e-01,0.000000000000000000e+00,1.593750000000000000e+00
1.223999999999756838e+00,1.423450094798083709e+00,-4.140793965672061594e-01,0.000000000000000000e+00,1.132397532463073730e+00,-2.126128971576690674e-01,0.000000000000000000e+00,2.868750000000000000e+01,9.634500947980837449e-01,-4.140793965672061594e-01,0.000000000000000000e+00,9.594272375106811523e-01,-3.279837667942047119e-01,0.000000000000000000e+00,5.625000000000000000e-01
1.225999999999756618e+00,1.422620219873252490e+00,-4.157935001020369725e-01,0.000000000000000000e+00,1.131694555282592773e+00,-2.191068977117538452e-01,0.000000000000000000e+00,2.821875000000000000e+01,9.626202198732525250e-01,-4.157935001020369725e-01,0.000000000000000000e+00,9.588200449943542480e-01,-3.289398849010467529e-01,0.000000000000000000e+00,6.562500000000000000e-01
1.227999999999756398e+00,1.421786928957010421e+00,-4.174953646316412748e-01,0.000000000000000000e+00,1.131151199340820312e+00,-2.240080237388610840e-01,0.000000000000000000e+00,2.821875000000000000e+01,9.617869289570104563e-01,-4.174953646316412748e-01,0.000000000000000000e+00,9.580051302909851074e-01,-3.327409625053405762e-01,0.000000000000000000e+00,8.437500000000000000e-01
1.229999999999756177e+00,1.420950246667477268e+00,-4.191848500316351367e-01,0.000000000000000000e+00,1.130655884742736816e+00,-2.299360930919647217e-01,0.000000000000000000e+00,2.925000000000000000e+01,9.609502466674773036e-01,-4.191848500316351367e-01,0.000000000000000000e+00,9.569504857063293457e-01,-3.443956971168518066e-01,0.000000000000000000e+00,9.375000000000000000e-02
1.231999999999755957e+00,1.420110197903110327e+00,-4.208618160894594951e-01,0.000000000000000000e+00,1.130224466323852539e+00,-2.362072914838790894e-01,0.000000000000000000e+00,2.906250000000000000e+01,9.601101979031104738e-01,-4.208618160894594951e-01,0.000000000000000000e+00,9.569504857063293457e-01,-3.443956971168518066e-01,0.000000000000000000e+00,9.375000000000000000e-02
1.233999999999755737e+00,1.419266807842874067e+00,-4.225261225130849674e-01,0.000000000000000000e+00,1.129777073860168457e+00,-2.427747100591659546e-01,0.000000000000000000e+00,2.915625000000000000e+01,9.592668078428741030e-01,-4.225261225130849674e-01,0.000000000000000000e+00,9.559597969055175781e-01,-3.571839928627014160e-01,0.000000000000000000e+00,2.812500000000000000e-01
1.235999999999755516e+00,1.418420101946388234e+00,-4.241776289397911071e-01,0.000000000000000000e+00,1.129297614097595215e+00,-2.478927075862884521e-01,0.000000000000000000e+00,2.915625000000000000e+01,9.584201019463882698e-01,-4.241776289397911071e-01,0.000000000000000000e+00,9.550809264183044434e-01,-3.672926723957061768e-01,0.000000000000000000e+00,2.812500000000000000e-01
1.237999999999755296e+00,1.417570105954061521e+00,-4.258161949450147699e-01,0.000000000000000000e+00,1.128786325454711914e+00,-2.513253390789031982e-01,0.000000000000000000e+00,2.896875000000000000e+01,9.575701059540615567e-01,-4.258161949450147699e-01,0.000000000000000000e+00,9.542180895805358887e-01,-3.777339458465576172e-01,0.000000000000000000e+00,8.437500000000000000e-01
1.239999999999755076e+00,1.416716845887206588e+00,-4.274416800512719217e-01,0.000000000000000000e+00,1.128786325454711914e+00,-2.513253390789031982e-01,0.000000000000000000e+00,2.896875000000000000e+01,9.567168458872066239e-01,-4.274416800512719217e-01,0.000000000000000000e+00,9.530995488166809082e-01,-3.931460380554199219e-01,0.000000000000000000e+00,1.875000000000000000e-01
1.241999999999754856e+00,1.415860348048136208e+00,-4.290539437371503895e-01,0.000000000000000000e+00,1.127284288406372070e+00,-2.639420032501220703e-01,0.000000000000000000e+00,2.821875000000000000e+01,9.558603480481361325e-01,-4.290539437371503895e-01,0.000000000000000000e+00,9.519171118736267090e-01,-4.094446301460266113e-01,0.000000000000000000e+00,3.750000000000000000e-01
1.243999999999754635e+00,1.415000639020242090e+00,-4.306528454463735001e-01,0.000000000000000000e+00,1.127284288406372070e+00,-2.639420032501220703e-01,0.000000000000000000e+00,2.821875000000000000e+01,9.550006390202421258e-01,-4.306528454463735001e-01,0.000000000000000000e+00,9.510702490806579590e-01,-4.196349084377288818e-01,0.000000000000000000e+00,8.437500000000000000e-01
1.245999999999754415e+00,1.414137745668056168e+00,-4.322382445969359943e-01,0.000000000000000000e+00,1.126677155494689941e+00,-2.648454606533050537e-01,0.000000000000000000e+00,2.859375000000000000e+01,9.541377456680563141e-01,-4.322382445969359943e-01,0.000000000000000000e+00,9.502872824668884277e-01,-4.303349852561950684e-01,0.000000000000000000e+00,1.500000000000000000e+00
1.247999999999754195e+00,1.413271695137292561e+00,-4.338100005903103851e-01,0.000000000000000000e+00,1.126181721687316895e+00,-2.630127072334289551e-01,0.000000000000000000e+00,2.906250000000000000e+01,9.532716951372925962e-01,-4.338100005903103851e-01,0.000000000000000000e+00,9.493924379348754883e-01,-4.411935806274414062e-01,0.000000000000000000e+00,7.500000000000000000e-01
1.249999999999753975e+00,1.412402514854870450e+00,-4.353679728207238142e-01,0.000000000000000000e+00,1.125734329223632812e+00,-2.613094449043273926e-01,0.000000000000000000e+00,2.906250000000000000e+01,9.524025148548705966e-01,-4.353679728207238142e-01,0.000000000000000000e+00,9.482898712158203125e-01,-4.528101682662963867e-01,0.000000000000000000e+00,1.875000000000000000e-01
1.251999999999753754e+00,1.411530232528921180e+00,-4.369120206845064636e-01,0.000000000000000000e+00,1.125239014625549316e+00,-2.619864940643310547e-01,0.000000000000000000e+00,2.896875000000000000e+01,9.515302325289211050e-01,-4.369120206845064636e-01,0.000000000000000000e+00,9.472832083702087402e-01,-4.554685950279235840e-01,0.000000000000000000e+00,4.687500000000000000e-01
1.253999999999753534e+00,1.410654876148772274e+00,-4.384420035895091328e-01,0.000000000000000000e+00,1.124759674072265625e+00,-2.636395990848541260e-01,0.000000000000000000e+00,2.831250000000000000e+01,9.506548761487724208e-01,-4.384420035895091328e-01,0.000000000000000000e+00,9.464842677116394043e-01,-4.495295584201812744e-01,0.000000000000000000e+00,1.687500000000000000e+00
1.255999999999753314e+00,1.409776473984917233e+00,-4.399577809645939808e-01,0.000000000000000000e+00,1.124200344085693359e+00,-2.665110230445861816e-01,0.000000000000000000e+00,2.840625000000000000e+01,9.497764739849172688e-01,-4.399577809645939808e-01,0.000000000000000000e+00,9.457013010978698730e-01,-4.439364075660705566e-01,0.000000000000000000e+00,9.375000000000000000e-01
1.257999999999753094e+00,1.408895054588962026e+00,-4.414592122691910481e-01,0.000000000000000000e+00,1.123529195785522461e+00,-2.705008983612060547e-01,0.000000000000000000e+00,2.746875000000000000e+01,9.488950545889621724e-01,-4.414592122691910481e-01,0.000000000000000000e+00,9.445987343788146973e-01,-4.466623365879058838e-01,0.000000000000000000e+00,7.500000000000000000e-01
1.259999999999752873e+00,1.408010646793555809e+00,-4.429461570029289974e-01,0.000000000000000000e+00,1.122858166694641113e+00,-2.724703848361968994e-01,0.000000000000000000e+00,2.775000000000000000e+01,9.480106467935557335e-01,-4.429461570029289974e-01,0.000000000000000000e+00,9.432885050773620605e-01,-4.555795490741729736e-01,0.000000000000000000e+00,8.437500000000000000e-01
1.261999999999752653e+00,1.407123279712299446e+00,-4.444184747153325787e-01,0.000000000000000000e+00,1.122266888618469238e+00,-2.701582908630371094e-01,0.000000000000000000e+00,2.831250000000000000e+01,9.471232797122994818e-01,-4.444184747153325787e-01,0.000000000000000000e+00,9.422178864479064941e-01,-4.562510848045349121e-01,0.000000000000000000e+00,6.562500000000000000e-01
1.263999999999752433e+00,1.406232982739637594e+00,-4.458760250155904825e-01,0.000000000000000000e+00,1.121787548065185547e+00,-2.642990648746490479e-01,0.000000000000000000e+00,2.859375000000000000e+01,9.462329827396376292e-01,-4.458760250155904825e-01,0.000000000000000000e+00,9.411952495574951172e-01,-4.594518244266510010e-01,0.000000000000000000e+00,1.500000000000000000e+00
1.265999999999752212e+00,1.405339785550728138e+00,-4.473186675823936920e-01,0.000000000000000000e+00,1.121292233467102051e+00,-2.603609859943389893e-01,0.000000000000000000e+00,2.896875000000000000e+01,9.453397855507280623e-01,-4.473186675823936920e-01,0.000000000000000000e+00,9.411952495574951172e-01,-4.594518244266510010e-01,0.000000000000000000e+00,1.500000000000000000e+00
1.267999999999751992e+00,1.404443718101293648e+00,-4.487462621738401714e-01,0.000000000000000000e+00,1.120764851570129395e+00,-2.596562802791595459e-01,0.000000000000000000e+00,2.915625000000000000e+01,9.444437181012936833e-01,-4.487462621738401714e-01,0.000000000000000000e+00,9.398530125617980957e-01,-4.776199460029602051e-01,0.000000000000000000e+00,6.562500000000000000e-01
1.269999999999751772e+00,1.403544810627453732e+00,-4.501586686374104973e-01,0.000000000000000000e+00,1.120125770568847656e+00,-2.645943164825439453e-01,0.000000000000000000e+00,2.859375000000000000e+01,9.435448106274536562e-01,-4.501586686374104973e-01,0.000000000000000000e+00,9.384308457374572754e-01,-4.991385638713836670e-01,0.000000000000000000e+00,7.500000000000000000e-01
1.271999999999751552e+00,1.402643093645534078e+00,-4.515557469200112140e-01,0.000000000000000000e+00,1.120125770568847656e+00,-2.645943164825439453e-01,0.000000000000000000e+00,2.859375000000000000e+01,9.426430936455340026e-01,-4.515557469200112140e-01,0.000000000000000000e+00,9.374082088470458984e-01,-5.091221332550048828e-01,0.000000000000000000e+00,1.218750000000000000e+00
1.273999999999751331e+00,1.401738597951859511e+00,-4.529373570780856340e-01,0.000000000000000000e+00,1.119198918342590332e+00,-2.767018973827362061e-01,0.000000000000000000e+00,2.728125000000000000e+01,9.417385979518595462e-01,-4.529373570780856340e-01,0.000000000000000000e+00,9.362257719039916992e-01,-5.197706818580627441e-01,0.000000000000000000e+00,2.812500000000000000e-01
1.275999999999751111e+00,1.400831354622523728e+00,-4.543033592877944726e-01,0.000000000000000000e+00,1.118208289146423340e+00,-2.918244302272796631e-01,0.000000000000000000e+00,2.700000000000000000e+01,9.408313546225237634e-01,-4.543033592877944726e-01,0.000000000000000000e+00,9.348515868186950684e-01,-5.381971597671508789e-01,0.000000000000000000e+00,6.562500000000000000e-01
1.277999999999750891e+00,1.399921395013139724e+00,-4.556536138552613746e-01,0.000000000000000000e+00,1.117505192756652832e+00,-2.998918592929840088e-01,0.000000000000000000e+00,2.821875000000000000e+01,9.399213950131398709e-01,-4.556536138552613746e-01,0.000000000000000000e+00,9.338608980178833008e-01,-5.444798469543457031e-01,0.000000000000000000e+00,1.312500000000000000e+00
1.279999999999750671e+00,1.399008750758570008e+00,-4.569879812268881625e-01,0.000000000000000000e+00,1.116865992546081543e+00,-3.061040043830871582e-01,0.000000000000000000e+00,2.868750000000000000e+01,9.390087507585701543e-01,-4.569879812268881625e-01,0.000000000000000000e+00,9.329820275306701660e-01,-5.421046018600463867e-01,0.000000000000000000e+00,1.781250000000000000e+00
1.281999999999750450e+00,1.398093453772635275e+00,-4.583063219997362547e-01,0.000000000000000000e+00,1.116226911544799805e+00,-3.109878599643707275e-01,0.000000000000000000e+00,2.878125000000000000e+01,9.380934537726351996e-01,-4.583063219997362547e-01,0.000000000000000000e+00,9.319913387298583984e-01,-5.341638922691345215e-01,0.000000000000000000e+00,1.500000000000000000e+00
1.283999999999750230e+00,1.397175536247802219e+00,-4.596084969319735869e-01,0.000000000000000000e+00,1.115459918975830078e+00,-3.196202218532562256e-01,0.000000000000000000e+00,2.793750000000000000e+01,9.371755362478022544e-01,-4.596084969319735869e-01,0.000000000000000000e+00,9.305692315101623535e-01,-5.343874692916870117e-01,0.000000000000000000e+00,5.625000000000000000e-01
